student_id,name,age,gender,grade,course,attendance_pct,enrollment_date
23927,Michael Lewis,,Female,C,English,,2021-05-18
23928,Alicia Clark,,Other,,Math,97.4,32-13-2020
23929,Ms. Mary Ward,24,,F,math,79.37,2023-06-15
23930,Derek Herrera,unknown,Other,C,,,32-13-2020
23931,Rebecca Campbell,-1,Male,,Science,-10,2020-08-03
23932,Rachel Myers,unknown,F,,History,-10,2023-06-24
23933,Gregory Dunn,20,Male,B,SCIENCE,53.39,32-13-2020
23934,Stephen Perry,unknown,Male,C,math,N/A,
23935,Walter Brooks,,F,D,History,,32-13-2020
23936,Jill Cunningham,-1,Other,B,math,66.01,32-13-2020
23937,Michelle Wright,,M,,Math,89.85,2021-12-31
23938,Michael Brown,16,Female,,math,,2024-09-01
23939,Timothy Hall,unknown,,,,-10,2023-11-23
23940,Michael Spencer,unknown,femle,,History,-10,2022-06-27
23941,Cody Smith,12,M,B,English,,2022-11-23
23942,David Smith,unknown,F,D,Math,N/A,2021-07-28
23943,David Olsen,16,maale,,Science,N/A,32-13-2020
23944,Leslie Rivera,-1,maale,C,English,75.91,2021-03-10
23945,Michael Vargas,,F,,SCIENCE,-10,
23946,Lori Larson,-1,Other,A,,86.74,32-13-2020
23947,Kelly Frye,16,Other,C,math,,
23948,Erik Wright,unknown,,D,,,
23949,Hannah Benjamin,16,femle,C,,-10,2025-06-13
23950,Veronica Bentley,-1,femle,D,,87.34,
23951,Dean Gonzalez,unknown,Other,C,History,N/A,32-13-2020
23952,Jason Santiago,,Female,D,,-10,2021-04-07
23953,Mary Jones,,femle,D,math,86.12,2023-08-12
23954,James Harrington,unknown,Male,C,,,2023-03-14
23955,Bradley Jacobs,,Male,D,,-10,32-13-2020
23956,Erin Maddox,,Male,F,math,72.17,
23957,Caitlin Marshall,-1,Other,B,History,N/A,2023-08-02
23958,Michelle Liu,-1,Male,F,Science,,
23959,Kelly Foster,unknown,Male,B,English,N/A,32-13-2020
23960,Jodi Walters,-1,Male,F,,86.93,32-13-2020
23961,Megan Adams,unknown,maale,C,SCIENCE,-10,
23962,Nathan Cruz,unknown,Other,D,History,,
23963,Jean Thomas,unknown,F,A,SCIENCE,55.45,32-13-2020
23964,Keith Wood,unknown,,D,,-10,
23965,Lauren Thornton,,,C,SCIENCE,-10,2020-11-09
23966,Monica Daniels,,,,History,67.41,
23967,Christian Obrien,20,M,B,SCIENCE,-10,2021-04-27
23968,Rebecca Black,-1,F,,SCIENCE,N/A,2023-12-18
23969,Michael Dunn,,maale,A,,,32-13-2020
23970,Katie Garcia,unknown,F,C,,-10,
23971,Debra Clark,-1,femle,,SCIENCE,92.48,
23972,Samantha Spears,,femle,A,Math,-10,2024-11-17
23973,Patricia Robinson,unknown,M,C,Science,,32-13-2020
23974,Lisa Kidd,unknown,Female,,Math,80.42,2022-07-02
23975,David Johnson,-1,,D,SCIENCE,-10,32-13-2020
23976,Tricia Levine,,F,B,SCIENCE,,2023-09-12
23977,Stacey Campbell,unknown,Female,,math,86.23,2021-06-21
23978,Fred Bond,,femle,D,Science,-10,2024-04-28
23979,Melissa Duncan,unknown,,D,English,-10,32-13-2020
23980,Amanda Dunn,-1,femle,F,math,-10,32-13-2020
23981,Kristen Richards,,,C,Science,,32-13-2020
23982,Justin Irwin,unknown,M,,,74.64,2022-11-13
23983,Omar Bernard,15,maale,,math,N/A,2023-08-07
23984,Brian Mitchell,unknown,femle,,English,74.23,
23985,Casey Baker,-1,F,,Science,94.91,
23986,Mary Adams,-1,,D,,-10,2024-07-27
23987,Stephanie Smith,,Male,F,Math,N/A,2022-12-27
23988,Ashley Cruz,,M,B,,58.84,32-13-2020
23989,Karen Gilmore,,F,B,SCIENCE,,2024-08-31
23990,Jon Buchanan,,,C,Science,,32-13-2020
23991,Roberta Hoffman,-1,Other,,,-10,2025-01-18
23992,Samuel Woodward,unknown,Other,F,SCIENCE,,
23993,Max Harper,,F,C,SCIENCE,N/A,32-13-2020
23994,Kristin Solis,14,maale,C,SCIENCE,N/A,32-13-2020
23995,Julie York,15,,B,,-10,2021-07-01
23996,Russell Martin III,-1,maale,C,math,,32-13-2020
23997,Jessica Allen,,F,,SCIENCE,97.99,32-13-2020
23998,Samuel Phillips,18,Female,B,SCIENCE,60.17,
23999,Craig Dixon,unknown,Other,A,,-10,
24000,Nancy Ortiz,unknown,M,,History,90.6,32-13-2020
24001,Brooke Shannon,16,,D,Science,N/A,
24002,Brett Henry,-1,,F,Science,-10,32-13-2020
24003,Bridget Williams,14,Male,D,SCIENCE,-10,32-13-2020
24004,Terry Jones,17,Other,D,math,N/A,2023-12-28
24005,Matthew Gilbert,18,femle,,,N/A,2024-12-12
24006,James Smith,,F,C,Math,N/A,32-13-2020
24007,Jacob Shannon,unknown,Other,D,,,32-13-2020
24008,Charles Lynch,,Other,A,History,N/A,2022-07-26
24009,John Le,unknown,Male,F,math,-10,32-13-2020
24010,Robert May,unknown,M,F,,,2020-10-03
24011,Cody Hernandez,-1,Male,D,math,,
24012,Larry Rodriguez,unknown,,B,English,,32-13-2020
24013,Gregory Khan,unknown,Male,,math,N/A,32-13-2020
24014,Sarah Briggs,,,B,Science,,
24015,Mary Rodriguez,unknown,maale,B,math,N/A,2023-09-17
24016,Stephanie Hines,-1,Other,D,,83.17,2023-01-12
24017,Joshua Henderson,-1,F,D,,89.98,2022-01-26
24018,Andrea Wang,11,Other,,,,32-13-2020
24019,Cynthia Singh,,F,A,Math,-10,
24020,Billy Todd,unknown,M,B,math,,32-13-2020
24021,Jeffrey Washington,unknown,Other,F,,N/A,2023-10-11
24022,Jennifer Jones,unknown,F,B,Science,-10,2022-10-18
24023,John Smith,-1,Female,,SCIENCE,78.11,2023-06-07
24024,David Williams,-1,F,F,History,,
24025,Douglas Miller,unknown,F,F,math,N/A,
24026,Mario Fitzpatrick,,femle,,SCIENCE,,
24027,Kevin Reyes,23,,A,Math,N/A,2024-11-12
24028,James James,,M,B,,-10,32-13-2020
24029,Dr. Christopher Porter,19,Female,D,math,-10,
24030,Robert Short,,M,,Science,,32-13-2020
24031,Kayla Cox,15,F,C,SCIENCE,,
24032,Kevin Gibbs,12,maale,A,math,N/A,2022-01-25
24033,Jennifer Hines,unknown,Male,,,N/A,32-13-2020
24034,Hannah Martin,14,Male,A,Science,-10,
24035,Bradley Smith,,,C,English,N/A,2021-01-22
24036,Rebecca Lynn,-1,Other,,SCIENCE,N/A,
24037,Timothy Hutchinson MD,,Male,,SCIENCE,-10,
24038,Caitlin Carter,-1,Male,B,,N/A,32-13-2020
24039,Robert Thompson,,,D,,N/A,32-13-2020
24040,Ashley Hernandez,unknown,Male,D,math,-10,
24041,Elizabeth Mckinney,20,Female,,math,-10,
24042,Dean Elliott MD,-1,maale,D,English,N/A,2020-11-16
24043,Carla Mason DDS,-1,M,B,math,-10,
24044,Kevin Cervantes,unknown,Other,C,Math,95.48,32-13-2020
24045,Mr. Benjamin Burch,unknown,M,C,SCIENCE,-10,32-13-2020
24046,Jacqueline Warren,,Other,B,English,N/A,32-13-2020
24047,Richard Miller,24,,,History,,
24048,Joseph Anderson,10,Male,A,English,N/A,2022-05-17
24049,Mrs. Cheryl White,-1,Female,C,math,-10,32-13-2020
24050,Ryan Thompson,-1,Female,A,,,2020-09-20
24051,Oscar Davis,unknown,maale,C,History,,32-13-2020
24052,Virginia Gill,-1,femle,F,Science,N/A,
24053,Christopher Boyd,unknown,Male,A,SCIENCE,N/A,
24054,Jeffrey Barnes,-1,femle,D,,,
24055,Vanessa Mcbride,11,,D,,N/A,
24056,David Flowers,unknown,M,B,Math,,2023-09-25
24057,Kenneth Foster,unknown,maale,,Science,94.34,32-13-2020
24058,Anthony Johnson,unknown,femle,A,,N/A,
24059,Andrea Howe,22,,B,,,2025-06-08
24060,Sergio Mitchell,,maale,,Math,-10,2021-10-19
24061,Rebecca Kemp,-1,maale,,Science,N/A,
24062,Tony Richardson,13,Male,A,math,-10,2024-02-02
24063,Elizabeth Walton,25,maale,,History,N/A,2024-01-31
24064,Dennis Lucas,unknown,femle,A,Science,N/A,2022-12-22
24065,Jeanette Ross,unknown,femle,,SCIENCE,,32-13-2020
24066,Catherine Peters,23,,,,-10,32-13-2020
24067,Michelle Rogers,21,Other,A,English,N/A,2021-04-30
24068,Nicolas Kennedy,unknown,Male,C,History,N/A,32-13-2020
24069,Amanda Rojas,25,Other,C,English,N/A,
24070,Donna Velazquez,-1,Female,,,,
24071,Katelyn Duncan,-1,,C,Science,,2021-01-25
24072,Nathaniel Jackson,unknown,Other,,,N/A,2021-03-02
24073,Rebecca Austin,,maale,,English,79.16,2024-10-07
24074,Danielle Padilla,20,Male,C,math,-10,2023-05-04
24075,Jordan Green,15,F,,math,51.7,
24076,Courtney Rodriguez,,Other,,Science,,2022-07-30
24077,Barry Thompson,-1,Female,C,Science,51.88,
24078,Seth Savage,-1,F,F,math,N/A,2023-08-04
24079,Jeffrey Johnson,unknown,,,SCIENCE,,32-13-2020
24080,Marcia Garrett,unknown,Female,C,English,-10,32-13-2020
24081,Robert Cooper,13,Male,B,SCIENCE,-10,2024-10-27
24082,Brian Payne,22,maale,D,SCIENCE,N/A,32-13-2020
24083,Krystal Castillo,,Other,C,math,-10,2022-10-29
24084,Austin Perez,unknown,Female,C,math,N/A,32-13-2020
24085,Mark Brown,-1,M,B,Math,99.63,
24086,Jordan Stewart,unknown,F,F,,N/A,32-13-2020
24087,Jose Fitzgerald,unknown,Female,,Math,,32-13-2020
24088,Ashley Lutz,-1,Female,C,History,73.91,32-13-2020
24089,Charles Deleon,,Male,,,62.91,32-13-2020
24090,Hunter Lopez,,femle,D,Math,90.95,32-13-2020
24091,Deborah Lowe,,Male,,Math,,2023-02-04
24092,Tracy Phillips,,M,,History,N/A,
24093,Garrett Long,,Female,A,History,N/A,
24094,Helen Jones,-1,femle,F,History,74.17,
24095,Julia Peterson,unknown,Other,,SCIENCE,N/A,2024-11-11
24096,Nathaniel Ingram,-1,Female,B,math,,32-13-2020
24097,John Sanders,,,D,,N/A,32-13-2020
24098,Antonio Strong,-1,Male,B,,88.26,
24099,Joanne Cooper,unknown,M,A,math,N/A,
24100,Ashley Fischer,unknown,,,SCIENCE,61.53,32-13-2020
24101,Megan Schaefer,-1,Female,,,87.52,
24102,Sarah Reed,unknown,M,A,math,83.68,2025-05-31
24103,Susan York,22,Other,D,,96.88,2021-07-22
24104,Sonia Carr,25,Other,A,math,92.87,
24105,Mr. Matthew Fowler,12,Other,B,History,N/A,
24106,Todd Nelson,unknown,Other,B,math,74.87,32-13-2020
24107,Eugene Dean,-1,F,,,-10,32-13-2020
24108,Steven Middleton,-1,,,,85.21,2021-07-11
24109,Jill Jones,unknown,Other,A,,,
24110,Alexander Carey,24,maale,D,Math,,
24111,Jocelyn Figueroa,21,,,History,N/A,
24112,Robert Davis,-1,F,B,History,N/A,2021-01-09
24113,Richard Macias,-1,maale,,History,,32-13-2020
24114,Debra Charles,-1,Male,C,Science,N/A,
24115,Keith Hale,-1,Other,C,,,
24116,Anthony Thompson,unknown,Other,B,Math,72.96,
24117,Wendy Hansen,25,Male,C,,99.64,2021-01-27
24118,Victoria Morrison,-1,Male,C,,N/A,2021-08-02
24119,William Mccullough,,Male,C,,,2023-03-20
24120,Samuel Williamson,unknown,F,,Math,N/A,2023-06-07
24121,Jared White,,F,A,,-10,
24122,Lacey Williams,-1,Male,F,Math,N/A,32-13-2020
24123,Edward Peterson,unknown,femle,,,-10,32-13-2020
24124,Xavier Willis,unknown,femle,B,Math,,
24125,Sarah Morris,-1,maale,A,Science,57.19,32-13-2020
24126,Ryan Davis,unknown,Other,C,Math,,
24127,Kevin Tyler,,maale,A,SCIENCE,N/A,2024-12-10
24128,Brett Medina,18,femle,C,math,N/A,2021-09-04
24129,Keith Collins,,maale,B,math,,2021-04-01
24130,Tony Ellis DDS,-1,Female,,English,N/A,2025-02-27
24131,Jaime Gutierrez,-1,M,F,,,
24132,Brenda Hayes,,,C,SCIENCE,,
24133,Timothy Orr,,Male,A,Science,-10,2023-11-11
24134,Juan Mills,-1,Other,D,Math,N/A,2022-02-22
24135,Sarah Shaw,-1,Male,D,SCIENCE,,2024-04-04
24136,Jonathan Hogan,-1,,,History,-10,32-13-2020
24137,Samantha Luna,21,,F,SCIENCE,N/A,
24138,Terry Parks,,,A,Math,N/A,32-13-2020
24139,Fernando Lee,,maale,A,SCIENCE,N/A,32-13-2020
24140,Richard Yates,-1,Female,B,,-10,32-13-2020
24141,Jason Johnson,unknown,Other,C,History,90.27,32-13-2020
24142,Ruth Francis,-1,Female,C,,75.74,
24143,Derek Taylor,15,femle,C,History,-10,32-13-2020
24144,David Dixon,-1,M,D,,93.0,32-13-2020
24145,Kristen Haynes,,Female,C,History,58.35,
24146,Julie Ramirez,unknown,F,,Math,52.6,2025-04-26
24147,Brandon Love,-1,M,,History,-10,32-13-2020
24148,Joseph Meyer,unknown,Male,,,N/A,2025-02-19
24149,Brandon Casey,14,Male,,Science,N/A,2021-02-04
24150,Chad Webster,,Male,A,Math,-10,
24151,Jody Medina,unknown,,B,Math,N/A,
24152,Amber Molina,,Male,B,,,
24153,Mark Cooper,unknown,femle,C,,-10,2023-04-23
24154,Austin Daniels,unknown,Other,,English,94.58,32-13-2020
24155,April Burns,-1,Other,,History,,32-13-2020
24156,Brittney Gonzalez,18,M,A,History,95.62,32-13-2020
24157,William Garza,,,F,math,,
24158,Marie Ferguson,,femle,C,History,-10,32-13-2020
24159,Mitchell Moore,,Other,A,,N/A,
24160,Jodi Mcgee,,femle,A,,N/A,2025-05-01
24161,Bianca Mahoney,11,maale,D,SCIENCE,N/A,32-13-2020
24162,Jessica Schneider,-1,M,A,math,60.44,32-13-2020
24163,Robert Wilson,unknown,M,,Science,N/A,
24164,Jacob Nguyen,-1,Other,C,SCIENCE,-10,32-13-2020
24165,Kevin Ibarra,unknown,Male,,,,2022-09-11
24166,Michael Hughes,,femle,A,History,50.25,
24167,Danielle Hall,unknown,,A,SCIENCE,-10,
24168,Tiffany Donaldson,,,C,math,-10,
24169,Penny Williams,,Female,B,,N/A,32-13-2020
24170,Carla Fuller,,femle,,math,N/A,2024-11-24
24171,Jesse Valdez DDS,,maale,,,-10,32-13-2020
24172,Gregory Sanders,unknown,Male,,Math,N/A,32-13-2020
24173,Anna Terrell,-1,Female,F,History,N/A,
24174,Steven Atkinson,,maale,C,Science,-10,32-13-2020
24175,Taylor Evans,-1,Male,F,,-10,32-13-2020
24176,Tara King,,,F,Science,,2021-09-03
24177,Christopher Rodriguez,-1,Female,A,Math,,
24178,Gregory Rivera,19,Other,B,Math,89.01,
24179,Robert Ward,19,Female,A,Science,-10,2023-09-09
24180,John Hood,,Female,C,English,62.09,
24181,Ethan Rocha,14,F,D,math,N/A,32-13-2020
24182,Pamela Charles,unknown,Female,,,-10,
24183,Diane Jackson,16,,B,History,,2024-09-21
24184,Bryan Mack,unknown,,D,Science,83.18,2025-02-14
24185,Carrie Singleton,,femle,,Math,N/A,32-13-2020
24186,Aimee Palmer,17,,F,,N/A,
24187,Tonya Vaughan,unknown,Female,D,History,N/A,32-13-2020
24188,Amanda Armstrong,,maale,,History,-10,2021-03-15
24189,Erik Khan,,maale,,Science,73.26,
24190,Andrea Johnson,,maale,D,,N/A,
24191,Brandon Gonzales,11,Male,F,,87.04,2024-04-19
24192,Lucas Fisher,23,F,,English,N/A,
24193,Shawn Lopez,unknown,maale,B,SCIENCE,N/A,32-13-2020
24194,Angela Wade,15,,D,,65.89,32-13-2020
24195,Jillian Clark,,M,F,SCIENCE,-10,32-13-2020
24196,Bobby Johnston,,M,,Science,,2024-11-04
24197,Evan Carter,,M,D,Science,,2020-11-18
24198,Melissa Carter,18,F,,Math,79.18,
24199,Angela Moore,-1,maale,C,SCIENCE,N/A,
24200,Stephanie Brown,15,,A,History,N/A,32-13-2020
24201,Trevor Williams,,M,B,math,,32-13-2020
24202,Kiara Peterson,16,Female,D,SCIENCE,56.28,32-13-2020
24203,Charles Padilla,,Other,F,,,32-13-2020
24204,David Davis,-1,femle,C,English,,32-13-2020
24205,Rachel Burns,23,Female,B,SCIENCE,-10,32-13-2020
24206,Daniel Rich,,F,D,Math,-10,
24207,Susan Sullivan,-1,,,Science,90.09,
24208,Tammy Randolph,unknown,femle,D,SCIENCE,51.66,32-13-2020
24209,Anthony Mason,unknown,M,D,Science,,32-13-2020
24210,Shannon Pope,unknown,femle,,math,51.9,32-13-2020
24211,Sherry Lopez,,,A,Math,-10,32-13-2020
24212,Nicolas Bennett,unknown,,,Math,57.88,2022-08-29
24213,Benjamin Nielsen,,,A,,64.99,
24214,Shane Tate,21,maale,C,History,95.11,32-13-2020
24215,Anthony Bridges,22,,,,N/A,32-13-2020
24216,Danielle Sanchez MD,-1,,C,math,-10,
24217,Joseph Thomas,,femle,A,SCIENCE,-10,32-13-2020
24218,Philip Rose,,Other,D,Science,N/A,2022-04-21
24219,Jasmine Morris,,,F,,-10,2024-10-27
24220,Christopher Allen,-1,maale,A,math,,
24221,Joseph Rodriguez,unknown,Female,B,math,N/A,
24222,Matthew Holloway,,Male,C,Math,-10,
24223,Christopher Mcclure,-1,,A,Science,,32-13-2020
24224,Darryl Hayes,23,Other,D,English,N/A,2021-12-16
24225,Joseph Harrington,,F,A,,,32-13-2020
24226,Kevin Miller,unknown,maale,C,English,63.64,2021-04-22
24227,Brenda Rhodes,,Male,B,SCIENCE,-10,2024-10-21
24228,Joseph Jackson,-1,Other,A,Math,,32-13-2020
24229,Troy Hall,unknown,Female,,,70.91,2022-10-22
24230,William Miranda,20,maale,A,math,67.04,
24231,Denise Young,19,M,,Science,,32-13-2020
24232,Danielle Hampton,24,Female,F,math,-10,
24233,Christy Donovan,-1,,,History,-10,2021-10-06
24234,Kari Tran,13,femle,,SCIENCE,,2021-07-23
24235,Jeremy Flores,17,,A,English,N/A,32-13-2020
24236,Jesus Pittman,,Other,C,math,71.83,32-13-2020
24237,Lindsey Rogers DDS,-1,,B,English,,
24238,Monique Graves,unknown,femle,,History,,2025-04-21
24239,Jenny Gutierrez,-1,M,C,math,57.76,32-13-2020
24240,Joshua Cuevas,unknown,,C,,N/A,2021-03-26
24241,Alex Byrd,,Female,,English,93.73,
24242,Mary James,-1,Other,D,Math,-10,32-13-2020
24243,Sarah Pearson,unknown,Female,F,,,32-13-2020
24244,Steven Gates,unknown,F,D,SCIENCE,69.34,32-13-2020
24245,Janet Young,-1,Female,B,,N/A,
24246,Sara Williams,unknown,,,,-10,32-13-2020
24247,Antonio Wolf,unknown,maale,D,Math,N/A,
24248,Nicole Davis,-1,,A,,,32-13-2020
24249,Henry Frederick,18,Other,,SCIENCE,N/A,2023-12-19
24250,Laura Adams,unknown,Other,A,,53.37,
24251,Kelly Patterson,unknown,M,F,English,N/A,
24252,Mrs. Lisa Parrish DVM,unknown,Female,C,History,N/A,32-13-2020
24253,Isabella Chen,unknown,maale,F,Science,,2020-08-01
24254,Chad Baker,11,,,History,N/A,2021-07-20
24255,Jonathan Cook,,femle,F,,97.62,
24256,David Palmer,,femle,A,math,-10,2023-06-21
24257,Donald Lloyd,-1,M,A,,-10,
24258,Kimberly Nicholson,24,,,,60.44,2023-02-11
24259,John Mejia,25,M,D,SCIENCE,N/A,
24260,Mr. Tommy Larson,-1,femle,F,History,-10,2021-03-09
24261,Ryan Scott,20,,C,Science,N/A,2023-07-20
24262,Gina Shelton,,,,,N/A,
24263,Joe Serrano,-1,Other,,SCIENCE,N/A,32-13-2020
24264,Tammy Sharp,,,F,Math,,32-13-2020
24265,Nicole Morgan,unknown,maale,B,History,N/A,32-13-2020
24266,Daniel Jones,,maale,,,,2024-10-23
24267,Brianna Baker,unknown,femle,B,SCIENCE,71.49,
24268,Anna Ellis,19,F,B,,-10,2024-06-01
24269,Natalie Jarvis,16,Other,,,-10,2021-10-16
24270,Norma Curry,unknown,Male,D,History,,32-13-2020
24271,Emma Terrell,-1,maale,F,History,-10,
24272,Molly Hensley,25,,C,Science,N/A,
24273,Shaun Lynch,-1,,D,math,88.0,
24274,Heidi Moore,unknown,femle,,,88.7,32-13-2020
24275,Warren Christian,unknown,Other,B,English,N/A,2022-03-18
24276,Danielle Salazar,,femle,B,math,82.35,
24277,Sean Warner,-1,,F,Math,N/A,2024-04-11
24278,Abigail Underwood,11,femle,A,,80.31,2024-02-22
24279,Robert Smith,unknown,F,A,,N/A,32-13-2020
24280,Andrew Potter,unknown,femle,,Science,50.16,
24281,Benjamin Villarreal,,M,A,History,,
24282,Elizabeth Wells,,Other,C,Math,,
24283,Wayne Diaz,,M,D,English,-10,
24284,Allison Booth,-1,Male,D,English,,32-13-2020
24285,Madison Allen,unknown,Female,B,History,N/A,32-13-2020
24286,Curtis Holland,22,M,,Science,-10,2022-07-16
24287,Clifford Eaton,13,femle,F,,60.07,
24288,Darlene Morton,-1,M,F,History,82.26,32-13-2020
24289,Taylor Silva,,femle,,Science,N/A,
24290,Donna Norman,-1,Other,B,,N/A,32-13-2020
24291,Mark Wright,,,,Science,,32-13-2020
24292,Maria Moreno,-1,F,F,SCIENCE,,32-13-2020
24293,Alan Nguyen,16,,C,SCIENCE,N/A,
24294,Amber Garcia,,femle,B,Science,,
24295,Justin Lee,-1,maale,C,,N/A,32-13-2020
24296,Jason Bruce,-1,Other,B,SCIENCE,N/A,
24297,Carlos Garcia,-1,Male,,,,32-13-2020
24298,Matthew Bailey,-1,Female,,math,-10,
24299,Roger Garcia,,Female,,,-10,
24300,Joseph Hansen,,,F,SCIENCE,79.31,
24301,Jamie Garcia,-1,F,,,80.53,32-13-2020
24302,William Gomez,unknown,F,,Science,85.78,32-13-2020
24303,Angel Brown,23,Other,D,SCIENCE,N/A,
24304,Melissa Baldwin,unknown,Male,,Science,73.1,2021-09-05
24305,Janet Jones,-1,Female,A,SCIENCE,50.34,
24306,Catherine Davis,13,Other,C,,-10,32-13-2020
24307,Jennifer Williams,,maale,,English,-10,
24308,Robert Hughes,unknown,,,,-10,2023-11-04
24309,Katelyn Robinson,,maale,A,math,65.79,32-13-2020
24310,Gary Henson,,femle,A,,93.29,32-13-2020
24311,Aaron Patterson,,,A,,96.13,32-13-2020
24312,Ashlee Little,24,,C,English,-10,2020-11-12
24313,Joyce Wilson,unknown,maale,F,Science,-10,2023-10-17
24314,Kristina Wilson,-1,femle,C,math,-10,2024-04-12
24315,Carlos Oneal,-1,Other,,History,83.88,32-13-2020
24316,Cynthia Morgan,21,Other,,Science,N/A,
24317,Kelly Jimenez,19,F,F,,,
24318,Justin Smith,16,femle,C,Math,-10,
24319,Deborah Bell,11,Other,F,English,-10,
24320,Vickie Butler,-1,,,math,N/A,32-13-2020
24321,Kyle Miller,unknown,F,,math,-10,
24322,Daniel Miller,13,Male,D,,,2024-04-01
24323,Phillip Walls,,,F,,98.2,
24324,Jeffery Simmons,23,,B,Math,-10,2021-08-03
24325,Bradley Sherman,-1,Male,,History,67.27,2021-05-14
24326,Seth Johnson,,femle,,,83.8,2024-05-09
24327,Michael Kennedy,unknown,Female,F,Science,-10,32-13-2020
24328,Brian Lane,,maale,,English,N/A,2025-03-22
24329,Carlos White,unknown,M,C,SCIENCE,N/A,
24330,Chelsea Farmer,unknown,Female,C,History,-10,2023-08-16
24331,Sean Cortez,,femle,,math,N/A,
24332,Sarah Bridges,-1,Male,,,,
24333,Jason Martinez,-1,Male,,Math,,
24334,Carolyn Gibson,-1,M,D,math,68.21,32-13-2020
24335,Brian Scott,unknown,Male,C,Science,-10,32-13-2020
24336,Robert Smith,unknown,Male,F,,-10,32-13-2020
24337,Jonathan Greer,-1,,B,History,78.88,32-13-2020
24338,Barbara Dean,-1,Male,D,Science,N/A,2021-08-14
24339,Robert Ramirez,,Female,A,History,-10,32-13-2020
24340,Victoria Dunn,-1,maale,D,,,32-13-2020
24341,Shawna Myers,unknown,maale,B,SCIENCE,87.35,32-13-2020
24342,Alexa Russo,10,,F,SCIENCE,-10,2023-06-11
24343,John Kline,-1,,A,English,N/A,2021-08-26
24344,Melissa Wells,unknown,,,Science,50.57,
24345,Amy Evans,22,Male,A,,61.83,32-13-2020
24346,Chelsea Pennington,21,Other,C,History,N/A,32-13-2020
24347,Carrie Ingram,unknown,,B,Science,N/A,
24348,John Thomas,13,femle,D,SCIENCE,,32-13-2020
24349,Amber Reed,-1,M,,math,86.73,
24350,Jordan Chandler,unknown,,B,Science,N/A,2021-07-05
24351,Michael Bush,-1,Other,,SCIENCE,-10,2021-01-21
24352,Wayne Sullivan,,femle,C,,,32-13-2020
24353,Justin Lamb,14,Other,A,math,95.51,2022-07-24
24354,Matthew Swanson MD,unknown,Female,,History,55.77,32-13-2020
24355,Deanna Williams,-1,F,A,,N/A,2023-04-12
24356,Christopher Robinson,-1,Other,,Math,,2021-09-06
24357,Sean Brown,,Female,F,History,76.57,32-13-2020
24358,Julie Taylor,unknown,Other,A,Science,N/A,
24359,Kayla Holmes,,,F,,N/A,
24360,Linda Vega,unknown,Other,C,,-10,2021-11-05
24361,James Davis,,,F,History,-10,32-13-2020
24362,Christopher Merritt,20,,A,English,,
24363,Cody Frank,-1,,F,math,,
24364,Amy Joyce,,F,D,Math,N/A,2024-12-17
24365,David Sanders,,Other,F,Science,-10,2024-02-19
24366,Robert Chavez,,Female,D,,63.62,
24367,Michael Huerta,15,,F,,81.22,32-13-2020
24368,James Harris,unknown,Other,C,SCIENCE,N/A,2023-06-09
24369,Danielle Torres,unknown,M,,Math,N/A,2023-03-25
24370,Beverly Smith,21,F,B,SCIENCE,N/A,2021-11-13
24371,Ryan Henderson,,M,,English,,
24372,Karen Fuentes,,M,A,English,N/A,2022-02-20
24373,John Wood,,Female,B,Science,,32-13-2020
24374,Kimberly Jackson,21,F,D,math,N/A,2025-03-13
24375,Andrew Harper,-1,M,D,English,-10,
24376,Amy Nichols,-1,Male,F,History,79.47,32-13-2020
24377,Christopher Smith,22,Other,B,SCIENCE,N/A,32-13-2020
24378,Mary Kelly,unknown,Other,F,,N/A,2023-07-16
24379,Haley Franklin,-1,M,F,Math,,32-13-2020
24380,Isaiah Valentine,unknown,Other,C,Math,N/A,2022-12-12
24381,Joshua Graham,,Female,D,History,-10,2021-03-04
24382,Mr. Justin Summers,19,F,,,-10,
24383,Tammy Phillips,-1,Male,D,English,N/A,2024-02-22
24384,Harold Campbell,13,Female,B,math,N/A,
24385,Julie Rice,18,Other,,math,-10,
24386,Connor Mccullough,unknown,,,Science,,
24387,David Bell,23,F,D,History,84.17,
24388,Timothy Bailey,unknown,Other,,math,84.89,2023-12-10
24389,Amy Parrish,12,Female,,History,N/A,
24390,Sandra Hughes,,Other,F,math,78.42,32-13-2020
24391,Tyler Chavez,-1,F,B,English,-10,32-13-2020
24392,Heather Salinas,,,B,Science,,2025-05-19
24393,James Cruz,unknown,,B,,N/A,2023-03-21
24394,Brady Arias,-1,F,,English,-10,2023-01-15
24395,Megan Barnett,unknown,maale,B,English,N/A,
24396,Joshua Stewart,-1,,B,,,32-13-2020
24397,Amanda Miller,-1,Other,A,SCIENCE,74.84,
24398,John Warner,25,,A,Science,-10,2023-11-07
24399,Dr. Frederick Webb,11,,,,,2024-11-22
24400,Chelsea Odonnell,unknown,Other,,math,N/A,
24401,Christina Choi,,F,F,History,N/A,32-13-2020
24402,Mr. Kenneth Bell,-1,maale,C,History,88.74,32-13-2020
24403,Thomas Galvan,18,Male,C,,72.89,32-13-2020
24404,Jamie Ramirez,,,A,Science,67.25,
24405,Chad Martinez,unknown,,D,,,32-13-2020
24406,Joseph Scott,,,A,History,,2024-05-16
24407,Joseph Lin,,F,C,Science,,2021-10-26
24408,Paul Turner,11,,,Math,N/A,2020-12-10
24409,Patricia Barry,13,Other,C,math,-10,2023-11-08
24410,Kyle Garrett,-1,maale,,English,N/A,2021-03-29
