student_id,student_name,age,gender,course,grade,attendance,score,date_enrolled
2491,Student_2491,N/A,Female,English,A+,N/A,23.37,16/09/2024
2492,Student_2492,,female,MATH,B-,P,N/A,2024-04-09
2493,Student_2493,N/A,other,MATH,B-,P,,2024-02-13
2494,Student_2494,,FEMALE,english,C,absent,83.32,22/02/2024
2495,Student_2495,,other,Science,F,N/A,-5,2024-02-13
2496,Student_2496,,Male,Science,C,P,3.72,invalid
2497,Student_2497,15,male,HISTORY,C,Present,-7,2024-12-27
2498,Student_2498,N/A,female,History,A+,absent,23.39,10/03/2024
2499,Student_2499,,female,HISTORY,A+,Present,52.2,2024-03-17
2500,Student_2500,,other,Mathematics,D,A,-1,2024-05-23
2501,Student_2501,N/A,Male,Science,A+,P,N/A,2024-08-04
2502,Student_2502,19,Male,SCIENCE,B,A,-2,2024-12-27
2503,Student_2503,,FEMALE,science,F,Present,-5,2024-01-24
2504,Student_2504,,female,MATH,B-,absent,40.07,2024-09-23
2505,Student_2505,16,Male,english,N/A,Present,,2024-03-20
2506,Student_2506,N/A,Female,MATH,A,A,43.77,2024-01-16
2507,Student_2507,N/A,FEMALE,Mathematics,A+,Present,,09/11/2024
2508,Student_2508,N/A,Other,MATH,B-,N/A,17.6,2024-06-13
2509,Student_2509,,Other,math,A,Absent,N/A,2024-06-15
2510,Student_2510,N/A,Male,English,B,absent,-10,2024-11-13
2511,Student_2511,13,Male,ENGLISH,C,P,N/A,2024-08-17
2512,Student_2512,,Other,SCIENCE,F,,N/A,26/02/2024
2513,Student_2513,13,Male,SCIENCE,A+,Present,,12/09/2024
2514,Student_2514,,FEMALE,Mathematics,A+,,24.36,2024-10-27
2515,Student_2515,N/A,female,English,,absent,-2,2024-12-19
2516,Student_2516,20,Other,HISTORY,C,present,14.95,10/08/2024
2517,Student_2517,N/A,Female,Science,B-,Present,N/A,2024-03-19
2518,Student_2518,N/A,FEMALE,ENGLISH,C,absent,,invalid
2519,Student_2519,N/A,female,math,A+,Absent,N/A,2024-01-06
2520,Student_2520,11,other,MATH,F,absent,,2024-09-22
2521,Student_2521,,other,HISTORY,D,A,-7,2024-02-19
2522,Student_2522,,other,HISTORY,C,present,,09/01/2024
2523,Student_2523,N/A,Other,ENGLISH,,absent,N/A,2024-02-10
2524,Student_2524,N/A,female,SCIENCE,,,,19/04/2024
2525,Student_2525,N/A,other,SCIENCE,A,,2.29,2024-10-13
2526,Student_2526,,Male,science,A+,Present,N/A,2024-12-05
2527,Student_2527,N/A,Female,SCIENCE,C,Absent,,2024-05-13
2528,Student_2528,14,other,HISTORY,A,Present,-10,14/01/2024
2529,Student_2529,,Other,Mathematics,D,Absent,,25/09/2024
2530,Student_2530,,male,HISTORY,B,A,93.44,2024-05-27
2531,Student_2531,N/A,other,SCIENCE,D,present,-1,2024-09-09
2532,Student_2532,17,female,Mathematics,B,present,82.71,2024-11-16
2533,Student_2533,13,male,HISTORY,B,Absent,N/A,25/10/2024
2534,Student_2534,10,Male,ENGLISH,B-,N/A,N/A,invalid
2535,Student_2535,17,other,math,A+,Absent,N/A,2024-05-14
2536,Student_2536,N/A,Male,Science,D,P,,2024-12-10
2537,Student_2537,18,female,Mathematics,A,Absent,62.17,2024-02-15
2538,Student_2538,,FEMALE,HISTORY,C,,,2024-02-01
2539,Student_2539,,Female,English,C,absent,N/A,2024-10-04
2540,Student_2540,16,Other,math,C,P,-8,2024-08-07
2541,Student_2541,,female,English,A,A,,2024-04-25
2542,Student_2542,16,Male,HISTORY,,N/A,N/A,2024-01-26
2543,Student_2543,20,female,Mathematics,B,A,-7,02/03/2024
2544,Student_2544,,other,English,C,P,,2024-10-03
2545,Student_2545,,male,ENGLISH,D,,,2024-03-06
2546,Student_2546,,Other,SCIENCE,F,,,19/09/2024
2547,Student_2547,,Other,English,F,N/A,N/A,2024-03-21
2548,Student_2548,N/A,FEMALE,SCIENCE,F,Absent,,2024-05-28
2549,Student_2549,,Female,History,N/A,,83.31,2024-04-06
2550,Student_2550,14,other,Science,F,absent,92.07,2024-01-19
2551,Student_2551,N/A,FEMALE,History,D,N/A,69.49,2024-06-18
2552,Student_2552,,female,math,N/A,absent,N/A,2024-03-12
2553,Student_2553,17,Other,MATH,D,present,98.58,13/10/2024
2554,Student_2554,,female,english,F,N/A,5.58,2024-01-23
2555,Student_2555,,other,HISTORY,B,Absent,20.59,2024-05-18
2556,Student_2556,N/A,FEMALE,MATH,C,present,40.65,2024-02-05
2557,Student_2557,19,Other,Mathematics,,absent,,2024-11-25
2558,Student_2558,N/A,female,HISTORY,B,absent,84.88,2024-12-12
2559,Student_2559,N/A,other,english,,Absent,-9,2024-06-27
2560,Student_2560,N/A,female,ENGLISH,D,A,-6,04/09/2024
2561,Student_2561,14,Female,math,N/A,,72.62,2024-12-22
2562,Student_2562,16,Other,math,D,Present,-1,2024-01-12
2563,Student_2563,,FEMALE,Mathematics,,N/A,-9,2024-09-19
2564,Student_2564,,Female,Mathematics,D,absent,94.15,2024-12-25
2565,Student_2565,,female,HISTORY,N/A,A,N/A,2024-08-09
2566,Student_2566,N/A,male,Mathematics,F,present,N/A,2024-12-04
2567,Student_2567,19,Other,english,N/A,Absent,10.63,2024-09-10
2568,Student_2568,,FEMALE,ENGLISH,A,,-7,2024-03-06
2569,Student_2569,N/A,Female,History,,A,38.36,2024-07-14
2570,Student_2570,,Male,ENGLISH,D,Absent,,2024-11-01
2571,Student_2571,,other,HISTORY,B-,Present,,2024-02-26
2572,Student_2572,N/A,Female,english,A,,N/A,2024-01-09
2573,Student_2573,N/A,female,HISTORY,D,absent,11.58,2024-03-24
2574,Student_2574,N/A,Other,SCIENCE,B,,-1,03/08/2024
2575,Student_2575,,FEMALE,math,F,A,46.31,2024-08-17
2576,Student_2576,N/A,Other,english,B,P,,2024-10-14
2577,Student_2577,N/A,male,MATH,C,Absent,38.24,2024-08-03
2578,Student_2578,20,Other,History,D,Present,-8,2024-04-05
2579,Student_2579,,FEMALE,math,N/A,present,,2024-04-27
2580,Student_2580,N/A,female,ENGLISH,D,A,-10,2024-12-06
2581,Student_2581,,male,History,C,N/A,24.98,2024-10-13
2582,Student_2582,,Female,SCIENCE,B,Present,,2024-06-19
2583,Student_2583,N/A,other,math,A+,P,46.52,2024-07-09
2584,Student_2584,,FEMALE,MATH,A+,present,93.92,05/11/2024
2585,Student_2585,N/A,female,ENGLISH,C,Absent,N/A,2024-12-12
2586,Student_2586,N/A,male,SCIENCE,F,,N/A,2024-08-20
2587,Student_2587,N/A,other,math,B,present,,02/04/2024
2588,Student_2588,N/A,other,Science,A,P,48.69,2024-11-27
2589,Student_2589,19,FEMALE,English,C,N/A,8.6,13/02/2024
2590,Student_2590,,other,SCIENCE,B-,absent,N/A,2024-11-01
2591,Student_2591,N/A,FEMALE,MATH,F,Absent,,2024-12-04
2592,Student_2592,,FEMALE,Science,F,,47.93,11/11/2024
2593,Student_2593,,Male,MATH,N/A,present,89.24,2024-06-09
2594,Student_2594,17,Male,science,,P,17.19,05/03/2024
2595,Student_2595,,Male,History,C,N/A,-3,2024-07-18
2596,Student_2596,N/A,other,English,D,P,,2024-09-28
2597,Student_2597,N/A,Male,MATH,,Present,,2024-10-23
2598,Student_2598,,other,english,B-,Present,57.05,2024-01-22
2599,Student_2599,,other,HISTORY,C,Absent,54.67,2024-09-14
2600,Student_2600,,female,science,C,Present,55.64,2024-11-23
2601,Student_2601,N/A,male,Mathematics,A+,absent,-8,26/04/2024
2602,Student_2602,,female,math,C,Present,,02/02/2024
2603,Student_2603,N/A,Other,HISTORY,B,Absent,N/A,2024-11-28
2604,Student_2604,19,Female,HISTORY,A+,present,N/A,2024-04-11
2605,Student_2605,15,male,science,B,P,-5,2024-02-22
2606,Student_2606,19,FEMALE,english,N/A,Absent,,2024-09-22
2607,Student_2607,,female,MATH,B,N/A,N/A,invalid
2608,Student_2608,14,FEMALE,SCIENCE,D,,N/A,2024-01-06
2609,Student_2609,13,other,ENGLISH,A+,Absent,22.68,2024-06-15
2610,Student_2610,13,male,Mathematics,C,,,04/05/2024
2611,Student_2611,,Other,ENGLISH,D,N/A,,2024-05-23
2612,Student_2612,,female,Mathematics,A,Present,N/A,2024-06-09
2613,Student_2613,18,male,english,A+,N/A,,2024-04-07
2614,Student_2614,,Male,History,,A,,2024-08-27
2615,Student_2615,18,Male,MATH,A,Absent,,2024-05-21
2616,Student_2616,10,other,English,D,,,2024-11-24
2617,Student_2617,11,Female,english,D,,,2024-02-01
2618,Student_2618,,FEMALE,MATH,B-,N/A,-7,2024-09-26
2619,Student_2619,,Other,SCIENCE,N/A,absent,N/A,2024-09-03
2620,Student_2620,,Other,SCIENCE,N/A,absent,N/A,2024-11-08
2621,Student_2621,15,male,HISTORY,D,present,N/A,2024-11-13
2622,Student_2622,,other,History,D,A,-4,2024-06-18
2623,Student_2623,19,FEMALE,science,A+,Absent,N/A,2024-01-24
2624,Student_2624,14,male,Mathematics,B-,N/A,-8,2024-06-02
2625,Student_2625,10,FEMALE,science,D,absent,,24/08/2024
2626,Student_2626,,Other,MATH,C,Absent,73.95,2024-09-15
2627,Student_2627,,Other,Mathematics,F,Absent,94.74,09/02/2024
2628,Student_2628,15,female,SCIENCE,D,,44.04,2024-10-05
2629,Student_2629,N/A,other,SCIENCE,B-,A,-1,2024-11-03
2630,Student_2630,,Male,ENGLISH,C,present,N/A,2024-04-26
2631,Student_2631,,Female,science,,present,-10,2024-02-11
2632,Student_2632,,FEMALE,SCIENCE,F,N/A,N/A,2024-07-08
2633,Student_2633,10,male,ENGLISH,B,P,-2,16/11/2024
2634,Student_2634,N/A,Female,HISTORY,B-,Absent,N/A,07/08/2024
2635,Student_2635,,other,ENGLISH,C,N/A,,2024-09-28
2636,Student_2636,11,Male,SCIENCE,A,A,,2024-10-13
2637,Student_2637,18,FEMALE,science,B,A,4.06,2024-09-23
2638,Student_2638,,Female,History,C,,,invalid
2639,Student_2639,13,Other,Mathematics,B,,-1,2024-05-05
2640,Student_2640,19,Male,Mathematics,B,present,43.86,2024-11-07
2641,Student_2641,,FEMALE,English,F,present,-9,2024-06-27
2642,Student_2642,16,Male,english,,P,4.55,2024-12-18
2643,Student_2643,,female,History,A+,N/A,,2024-03-02
2644,Student_2644,,other,ENGLISH,A,N/A,-5,28/03/2024
2645,Student_2645,,male,science,F,present,N/A,2024-09-23
2646,Student_2646,N/A,FEMALE,HISTORY,B-,P,-9,2024-04-10
2647,Student_2647,N/A,other,science,B,,-8,22/04/2024
2648,Student_2648,N/A,female,Mathematics,B,present,31.38,19/09/2024
2649,Student_2649,,other,math,N/A,,74.71,2024-10-10
2650,Student_2650,N/A,Male,ENGLISH,N/A,P,52.29,01/04/2024
2651,Student_2651,N/A,other,Science,A,N/A,,2024-03-11
2652,Student_2652,,male,Science,B-,absent,,2024-10-25
2653,Student_2653,12,Female,SCIENCE,F,N/A,23.26,2024-04-12
2654,Student_2654,N/A,Other,ENGLISH,A+,P,N/A,2024-07-04
2655,Student_2655,20,Other,HISTORY,F,absent,,2024-05-05
2656,Student_2656,,female,english,F,N/A,87.81,2024-03-21
2657,Student_2657,12,Male,english,F,,5.72,2024-11-11
2658,Student_2658,,Male,HISTORY,D,A,-3,2024-04-25
2659,Student_2659,17,Other,History,A,Present,24.15,2024-01-08
2660,Student_2660,N/A,FEMALE,ENGLISH,B,Absent,N/A,2024-03-05
2661,Student_2661,10,FEMALE,math,A+,,-4,2024-09-21
2662,Student_2662,N/A,Male,SCIENCE,A+,,-7,10/06/2024
2663,Student_2663,,Female,ENGLISH,,,-2,2024-08-28
2664,Student_2664,10,Female,Mathematics,F,P,-10,2024-11-15
2665,Student_2665,,female,English,A+,P,-5,2024-08-25
2666,Student_2666,17,female,Mathematics,,A,10.73,2024-04-19
2667,Student_2667,15,Male,SCIENCE,N/A,Absent,N/A,2024-12-13
2668,Student_2668,13,male,History,B-,N/A,61.62,2024-11-15
2669,Student_2669,18,female,english,F,,N/A,2024-04-21
2670,Student_2670,N/A,male,Science,B-,Absent,-7,2024-08-13
2671,Student_2671,N/A,Other,math,B-,absent,,2024-10-15
2672,Student_2672,,Other,SCIENCE,,A,61.66,2024-03-18
2673,Student_2673,,Male,Mathematics,,A,,2024-12-17
2674,Student_2674,N/A,Male,Mathematics,F,Present,N/A,2024-03-20
2675,Student_2675,13,male,Science,C,Present,N/A,2024-04-06
2676,Student_2676,N/A,female,science,A,,95.14,2024-11-02
2677,Student_2677,,female,MATH,A,,,2024-08-28
2678,Student_2678,,Female,MATH,D,A,,2024-10-05
2679,Student_2679,,male,Science,C,Absent,72.08,2024-08-03
2680,Student_2680,,FEMALE,Mathematics,B-,N/A,,2024-09-22
2681,Student_2681,N/A,Male,english,F,absent,,2024-03-09
2682,Student_2682,N/A,Other,SCIENCE,N/A,,,2024-08-25
2683,Student_2683,10,FEMALE,Mathematics,F,Present,16.1,2024-08-11
2684,Student_2684,,male,english,B,,79.11,2024-05-22
2685,Student_2685,15,male,ENGLISH,N/A,present,,2024-11-16
2686,Student_2686,N/A,other,English,A,present,N/A,2024-07-03
2687,Student_2687,15,Male,science,N/A,,24.96,2024-03-05
2688,Student_2688,N/A,male,Mathematics,B-,,,22/02/2024
2689,Student_2689,18,Male,Mathematics,A,N/A,-1,2024-02-07
2690,Student_2690,,Male,english,B-,,-5,2024-12-20
2691,Student_2691,,Female,History,B,present,,13/07/2024
2692,Student_2692,N/A,Male,ENGLISH,,present,N/A,2024-10-18
2693,Student_2693,N/A,female,English,N/A,N/A,-8,2024-09-09
2694,Student_2694,,Female,SCIENCE,A,absent,-5,invalid
2695,Student_2695,16,Female,Mathematics,N/A,N/A,N/A,2024-04-28
2696,Student_2696,18,female,History,A,A,N/A,27/09/2024
2697,Student_2697,N/A,other,english,A+,present,N/A,2024-08-13
2698,Student_2698,,FEMALE,math,A,,-10,2024-05-12
2699,Student_2699,15,Male,English,A,P,-9,2024-04-04
2700,Student_2700,N/A,Male,History,A,A,,2024-09-12
2701,Student_2701,,female,math,B-,A,-4,21/08/2024
2702,Student_2702,N/A,female,ENGLISH,C,present,N/A,06/06/2024
2703,Student_2703,N/A,male,SCIENCE,F,N/A,-8,21/08/2024
2704,Student_2704,,Male,math,B,A,,02/05/2024
2705,Student_2705,16,male,Mathematics,,A,N/A,2024-03-21
2706,Student_2706,15,other,math,N/A,A,19.66,2024-05-09
2707,Student_2707,11,Other,english,D,Present,-3,invalid
2708,Student_2708,14,male,SCIENCE,N/A,,N/A,2024-02-13
2709,Student_2709,,other,science,N/A,P,,2024-08-06
2710,Student_2710,,Male,English,B,Absent,,2024-08-03
2711,Student_2711,14,male,HISTORY,B-,absent,N/A,2024-05-12
2712,Student_2712,,male,SCIENCE,N/A,present,,invalid
2713,Student_2713,N/A,other,Science,,present,,2024-02-04
2714,Student_2714,12,Other,Science,D,N/A,N/A,2024-02-01
2715,Student_2715,,Male,History,B-,P,34.62,09/04/2024
2716,Student_2716,N/A,FEMALE,english,B,P,8.55,2024-04-06
2717,Student_2717,19,Male,History,D,P,46.43,invalid
2718,Student_2718,N/A,FEMALE,english,B,present,N/A,20/01/2024
2719,Student_2719,18,male,HISTORY,F,Absent,27.97,2024-03-24
2720,Student_2720,14,Female,math,A,,,2024-10-11
2721,Student_2721,,female,ENGLISH,F,Present,,2024-02-25
2722,Student_2722,N/A,female,english,C,present,-6,2024-11-23
2723,Student_2723,13,female,SCIENCE,B,present,-9,2024-08-11
2724,Student_2724,11,other,SCIENCE,N/A,present,-2,2024-08-02
2725,Student_2725,N/A,male,English,D,P,N/A,2024-04-14
2726,Student_2726,15,FEMALE,Science,N/A,Present,,2024-11-21
2727,Student_2727,,Female,MATH,B,present,-3,24/01/2024
2728,Student_2728,,female,HISTORY,B-,present,-1,2024-02-28
2729,Student_2729,N/A,female,History,A+,N/A,0.61,2024-01-27
2730,Student_2730,,other,math,N/A,N/A,-2,invalid
2731,Student_2731,14,Other,math,A+,,,15/10/2024
2732,Student_2732,20,male,HISTORY,B,absent,,2024-06-15
2733,Student_2733,,male,science,D,P,N/A,09/12/2024
2734,Student_2734,19,FEMALE,History,,N/A,-9,2024-10-03
2735,Student_2735,,Other,ENGLISH,,present,-7,26/07/2024
2736,Student_2736,,Female,HISTORY,B-,,-10,2024-12-11
2737,Student_2737,N/A,FEMALE,History,N/A,Absent,,2024-05-09
2738,Student_2738,20,Other,History,A,Present,30.39,2024-05-07
2739,Student_2739,18,FEMALE,Mathematics,N/A,present,N/A,23/03/2024
2740,Student_2740,N/A,Other,SCIENCE,B,Present,,2024-12-14
2741,Student_2741,12,Male,science,N/A,N/A,-7,2024-08-05
2742,Student_2742,,female,Mathematics,C,Absent,5.64,2024-04-02
2743,Student_2743,,female,MATH,A+,present,,2024-10-11
2744,Student_2744,10,Male,History,B,Absent,,2024-04-04
2745,Student_2745,N/A,male,ENGLISH,D,P,56.93,22/10/2024
2746,Student_2746,17,Female,math,B-,Present,N/A,2024-10-05
2747,Student_2747,13,Male,History,N/A,P,-6,2024-01-15
2748,Student_2748,10,FEMALE,ENGLISH,C,present,-7,22/12/2024
2749,Student_2749,,Male,MATH,,absent,-9,2024-12-28
2750,Student_2750,N/A,male,History,C,N/A,N/A,2024-07-17
2751,Student_2751,N/A,Other,science,B-,Absent,N/A,16/08/2024
2752,Student_2752,N/A,male,english,,P,,2024-06-20
2753,Student_2753,,Other,math,D,absent,N/A,19/09/2024
2754,Student_2754,N/A,other,Mathematics,,absent,-4,2024-10-14
2755,Student_2755,N/A,female,Mathematics,B,Present,,2024-10-05
2756,Student_2756,,male,SCIENCE,A+,,94.77,2024-12-26
2757,Student_2757,13,FEMALE,MATH,D,P,,09/01/2024
2758,Student_2758,15,male,science,C,Absent,,2024-01-27
2759,Student_2759,17,other,ENGLISH,A,present,N/A,2024-12-04
2760,Student_2760,18,Female,Science,N/A,present,-4,01/11/2024
2761,Student_2761,N/A,female,Mathematics,A,absent,N/A,06/07/2024
2762,Student_2762,14,Other,Mathematics,D,P,-2,2024-08-28
2763,Student_2763,,female,Mathematics,C,,17.86,27/11/2024
2764,Student_2764,N/A,male,English,,P,,2024-02-02
2765,Student_2765,N/A,other,Science,C,Absent,-10,26/05/2024
2766,Student_2766,N/A,male,MATH,A,,-1,2024-02-28
2767,Student_2767,10,other,Science,F,present,N/A,17/10/2024
2768,Student_2768,19,Male,science,D,P,N/A,25/10/2024
2769,Student_2769,,Male,MATH,A+,Absent,,2024-10-04
2770,Student_2770,N/A,Male,Mathematics,B-,N/A,-4,23/07/2024
2771,Student_2771,,FEMALE,HISTORY,B,N/A,,2024-08-03
2772,Student_2772,N/A,male,math,,P,,2024-11-23
2773,Student_2773,,FEMALE,science,,Present,,2024-08-22
2774,Student_2774,15,FEMALE,Mathematics,A,,N/A,2024-11-06
2775,Student_2775,,Female,Science,F,Present,99.45,2024-11-20
2776,Student_2776,N/A,Male,MATH,A,absent,-8,2024-02-24
2777,Student_2777,N/A,female,MATH,A+,Absent,N/A,2024-04-11
2778,Student_2778,,FEMALE,MATH,F,P,N/A,2024-07-11
2779,Student_2779,,FEMALE,SCIENCE,F,Absent,,06/04/2024
2780,Student_2780,,FEMALE,english,C,Absent,N/A,2024-06-16
2781,Student_2781,N/A,Other,MATH,B,present,-6,2024-04-18
2782,Student_2782,,female,science,B-,Absent,,2024-04-09
2783,Student_2783,N/A,Other,History,B,Absent,N/A,2024-01-01
2784,Student_2784,11,female,Mathematics,D,P,-1,2024-10-01
2785,Student_2785,,FEMALE,math,B-,absent,N/A,2024-01-13
2786,Student_2786,19,male,HISTORY,B,Present,4.64,2024-08-18
2787,Student_2787,,FEMALE,History,B,present,-6,2024-05-22
2788,Student_2788,N/A,male,English,A+,absent,N/A,2024-06-14
2789,Student_2789,N/A,female,MATH,A+,,,2024-05-26
2790,Student_2790,N/A,female,MATH,,absent,57.72,invalid
2791,Student_2791,N/A,female,math,,Absent,N/A,2024-10-14
2792,Student_2792,17,Female,science,N/A,absent,36.1,2024-11-02
2793,Student_2793,,FEMALE,SCIENCE,A,P,15.64,20/12/2024
2794,Student_2794,,Other,HISTORY,A+,N/A,59.37,2024-10-14
2795,Student_2795,16,Other,science,D,P,,07/04/2024
2796,Student_2796,N/A,other,science,A+,,N/A,2024-09-03
2797,Student_2797,,Male,Science,A,P,37.71,2024-01-05
2798,Student_2798,N/A,male,science,F,present,,2024-05-14
2799,Student_2799,N/A,female,History,A+,absent,,11/11/2024
2800,Student_2800,15,other,HISTORY,,absent,-7,2024-01-12
2801,Student_2801,15,male,HISTORY,A,A,,2024-03-12
2802,Student_2802,13,Female,English,B-,N/A,,2024-11-21
2803,Student_2803,10,Female,SCIENCE,C,N/A,N/A,2024-08-12
2804,Student_2804,,FEMALE,HISTORY,A,absent,,2024-11-18
2805,Student_2805,,Other,ENGLISH,N/A,present,N/A,21/02/2024
2806,Student_2806,N/A,Female,math,B-,A,-2,2024-05-26
2807,Student_2807,,female,math,B-,P,-10,2024-09-06
2808,Student_2808,N/A,Female,english,A+,absent,N/A,2024-06-08
2809,Student_2809,,female,english,N/A,,,2024-03-16
2810,Student_2810,,female,ENGLISH,F,A,40.82,2024-07-27
2811,Student_2811,12,Male,science,F,,N/A,2024-01-15
2812,Student_2812,N/A,Female,MATH,C,P,,2024-01-05
2813,Student_2813,11,male,HISTORY,A+,A,N/A,25/12/2024
2814,Student_2814,19,Female,Mathematics,D,Present,,2024-11-26
2815,Student_2815,,female,SCIENCE,,,-1,2024-11-27
2816,Student_2816,,male,english,A,present,96.14,06/09/2024
2817,Student_2817,N/A,Male,Mathematics,B,Absent,N/A,2024-09-08
2818,Student_2818,20,Male,ENGLISH,B-,Absent,,2024-02-14
2819,Student_2819,N/A,FEMALE,HISTORY,F,present,N/A,16/07/2024
2820,Student_2820,19,male,science,D,Absent,,2024-07-19
2821,Student_2821,18,male,English,B,Absent,,2024-09-10
2822,Student_2822,N/A,Male,Mathematics,F,N/A,58.64,2024-06-07
2823,Student_2823,N/A,male,MATH,D,present,-2,2024-01-24
2824,Student_2824,18,Male,MATH,F,A,44.31,invalid
2825,Student_2825,12,Other,Science,N/A,present,,2024-01-22
2826,Student_2826,14,Male,Science,N/A,Absent,32.25,2024-02-14
2827,Student_2827,,other,ENGLISH,C,,17.59,2024-09-10
2828,Student_2828,N/A,male,History,A+,present,98.64,2024-12-08
2829,Student_2829,N/A,other,english,B-,absent,N/A,17/03/2024
2830,Student_2830,,FEMALE,ENGLISH,B-,P,,26/04/2024
2831,Student_2831,20,female,ENGLISH,D,Absent,42.74,2024-10-01
2832,Student_2832,N/A,FEMALE,History,A+,absent,87.39,2024-10-02
2833,Student_2833,N/A,other,SCIENCE,B-,,-4,27/10/2024
2834,Student_2834,,Female,HISTORY,C,Absent,3.6,2024-03-26
2835,Student_2835,N/A,female,History,F,absent,,2024-10-15
2836,Student_2836,12,Female,english,D,Absent,46.92,2024-07-02
2837,Student_2837,N/A,male,science,,absent,N/A,2024-10-14
2838,Student_2838,20,other,science,N/A,absent,-9,2024-01-21
2839,Student_2839,,Male,MATH,B-,absent,-7,2024-01-10
2840,Student_2840,,male,English,B-,N/A,,2024-06-18
2841,Student_2841,,female,science,F,absent,N/A,2024-09-01
2842,Student_2842,12,other,english,,Present,,2024-04-16
2843,Student_2843,,Female,english,F,P,68.52,2024-11-08
2844,Student_2844,,male,science,D,A,,2024-08-04
2845,Student_2845,11,Other,ENGLISH,F,present,-3,21/01/2024
2846,Student_2846,,Male,History,D,Present,N/A,16/06/2024
2847,Student_2847,N/A,other,science,F,N/A,31.18,16/05/2024
2848,Student_2848,,FEMALE,HISTORY,,P,-9,2024-09-21
2849,Student_2849,N/A,Female,ENGLISH,B-,,20.64,2024-09-20
2850,Student_2850,13,other,math,N/A,present,35.65,2024-07-06
2851,Student_2851,N/A,other,History,A+,Absent,57.0,16/05/2024
2852,Student_2852,N/A,female,History,A+,N/A,,2024-10-25
2853,Student_2853,,female,HISTORY,A,absent,48.95,2024-07-11
2854,Student_2854,,FEMALE,math,A,Absent,N/A,2024-01-11
2855,Student_2855,10,other,SCIENCE,,,,24/12/2024
2856,Student_2856,18,female,Science,F,,,05/02/2024
2857,Student_2857,19,male,SCIENCE,B,A,N/A,08/11/2024
2858,Student_2858,,other,MATH,A+,,N/A,invalid
2859,Student_2859,N/A,Male,MATH,,N/A,46.12,2024-02-02
2860,Student_2860,,FEMALE,History,,N/A,,2024-04-16
2861,Student_2861,,Other,SCIENCE,A,present,-7,2024-09-16
2862,Student_2862,,Male,SCIENCE,A+,A,,2024-10-26
2863,Student_2863,,Other,science,B-,present,22.31,2024-08-22
2864,Student_2864,N/A,female,SCIENCE,A+,A,-9,2024-03-20
2865,Student_2865,N/A,Other,Mathematics,F,P,,2024-12-06
2866,Student_2866,13,Male,Mathematics,C,A,-6,invalid
2867,Student_2867,16,Other,Mathematics,N/A,N/A,95.73,2024-12-15
2868,Student_2868,12,Other,English,,Absent,N/A,invalid
2869,Student_2869,11,FEMALE,English,N/A,P,,2024-05-13
2870,Student_2870,18,male,SCIENCE,A+,absent,N/A,18/04/2024
2871,Student_2871,N/A,male,science,N/A,A,62.48,2024-03-13
2872,Student_2872,14,Other,science,,absent,-3,2024-11-04
2873,Student_2873,,female,Science,A+,,,2024-04-16
2874,Student_2874,,female,math,A+,absent,-3,2024-06-19
2875,Student_2875,N/A,FEMALE,HISTORY,B,absent,6.51,10/05/2024
2876,Student_2876,16,FEMALE,ENGLISH,A+,present,-8,2024-12-02
2877,Student_2877,14,Other,science,D,Present,N/A,03/09/2024
2878,Student_2878,N/A,Female,SCIENCE,N/A,,82.19,20/08/2024
2879,Student_2879,N/A,male,math,,N/A,63.26,11/01/2024
2880,Student_2880,N/A,FEMALE,English,C,present,-1,invalid
2881,Student_2881,20,Female,Mathematics,F,Present,N/A,invalid
2882,Student_2882,,Other,History,F,Absent,26.74,2024-06-23
2883,Student_2883,,male,Mathematics,B-,A,87.73,2024-12-13
2884,Student_2884,,other,HISTORY,A+,Present,54.14,2024-12-20
2885,Student_2885,12,Female,History,B,absent,,15/09/2024
2886,Student_2886,,other,English,A,absent,-3,2024-06-02
2887,Student_2887,20,Male,Science,B-,A,69.1,2024-09-16
2888,Student_2888,N/A,Male,MATH,B,,36.16,2024-08-11
2889,Student_2889,14,Male,SCIENCE,D,Present,N/A,2024-05-10
2890,Student_2890,N/A,male,History,A,present,-10,2024-12-10
2891,Student_2891,,female,History,A+,A,,10/05/2024
2892,Student_2892,N/A,FEMALE,HISTORY,F,A,N/A,2024-02-07
2893,Student_2893,N/A,male,MATH,C,present,N/A,2024-08-21
2894,Student_2894,,other,ENGLISH,D,absent,-8,16/03/2024
2895,Student_2895,12,Female,History,A+,A,,2024-07-16
2896,Student_2896,16,Male,HISTORY,,,59.64,11/10/2024
2897,Student_2897,N/A,Other,MATH,B-,A,-1,2024-08-16
2898,Student_2898,15,male,science,,Absent,,2024-02-19
2899,Student_2899,13,Other,science,A+,,,2024-02-09
2900,Student_2900,N/A,Other,History,N/A,P,N/A,2024-07-12
2901,Student_2901,14,Other,Mathematics,N/A,absent,N/A,2024-09-23
2902,Student_2902,,other,math,N/A,N/A,N/A,2024-01-05
2903,Student_2903,17,female,MATH,N/A,Absent,N/A,2024-02-19
2904,Student_2904,13,other,SCIENCE,B-,P,,2024-12-27
2905,Student_2905,17,male,ENGLISH,A+,,N/A,2024-03-11
2906,Student_2906,19,Other,English,B-,N/A,,21/06/2024
2907,Student_2907,N/A,female,HISTORY,B,Absent,,2024-01-04
2908,Student_2908,N/A,FEMALE,English,C,N/A,,2024-07-05
2909,Student_2909,,FEMALE,History,,A,91.86,27/08/2024
2910,Student_2910,N/A,other,math,A+,Absent,,2024-08-09
